-0.0040004,0.092663,0,0
-0.0059731,0.092663,0,0.0002
-0.004658,0.09365,0,0.0004
-0.004658,0.09365,0,0.0006
-0.0043292,0.093321,0,0.0008
-0.0036716,0.094636,0,0.001
-0.0036716,0.094965,0,0.0012
-0.0026852,0.094636,0,0.0014
-0.0026852,0.095951,0,0.0016
-0.0036716,0.09628,0,0.0018
-0.0020277,0.095293,0,0.002
-0.0016989,0.095951,0,0.0022
-0.0026852,0.093978,0,0.0024
-0.0016989,0.095951,0,0.0026
-0.0016989,0.096609,0,0.0028
-0.0013701,0.098581,0,0.003
0.00060264,0.09628,0,0.0032
-0.00071251,0.096609,0,0.0034
-5.4933e-05,0.097595,0,0.0036
0.0012602,0.097595,0,0.0038
0.00060264,0.099568,0,0.004
0.001589,0.096937,0,0.0042
0.0019178,0.098581,0,0.0044
0.001589,0.097924,0,0.0046
0.001589,0.099239,0,0.0048
0.0029042,0.097266,0,0.005
0.0029042,0.097595,0,0.0052
0.0025754,0.099239,0,0.0054
0.0029042,0.09891,0,0.0056
0.0035617,0.099239,0,0.0058
0.0038905,0.09891,0,0.006
0.0025754,0.10023,0,0.0062
0.0032329,0.097924,0,0.0064
0.0029042,0.099568,0,0.0066
0.001589,0.10023,0,0.0068
0.0025754,0.098581,0,0.007
0.0012602,0.10055,0,0.0072
0.00093143,0.099239,0,0.0074
0.00093143,0.10055,0,0.0076
0.00093143,0.10055,0,0.0078
-5.4933e-05,0.10154,0,0.008
0.00027385,0.099568,0,0.0082
-5.4933e-05,0.099896,0,0.0084
0.00027385,0.099568,0,0.0086
-0.00038372,0.10023,0,0.0088
-5.4933e-05,0.10187,0,0.009
0.00093143,0.099568,0,0.0092
-0.00038372,0.10055,0,0.0094
0.00027385,0.10121,0,0.0096
0.00027385,0.099896,0,0.0098
-0.00038372,0.09891,0,0.01
0.00093143,0.10023,0,0.0102
-0.00038372,0.10023,0,0.0104
-0.00071251,0.10055,0,0.0106
0.00027385,0.10055,0,0.0108
-0.00038372,0.099568,0,0.011
0.00093143,0.10023,0,0.0112
0.00060264,0.10154,0,0.0114
-0.00071251,0.10088,0,0.0116
0.0012602,0.099568,0,0.0118
0.00027385,0.098581,0,0.012
0.00060264,0.10023,0,0.0122
0.0012602,0.09891,0,0.0124
0.00060264,0.10154,0,0.0126
0.00093143,0.099896,0,0.0128
-0.00038372,0.099568,0,0.013
-0.00038372,0.096937,0,0.0132
-0.00071251,0.099896,0,0.0134
-0.0010413,0.099239,0,0.0136
-0.0013701,0.098253,0,0.0138
-0.0010413,0.097266,0,0.014
-0.00071251,0.099568,0,0.0142
-0.0020277,0.098581,0,0.0144
-0.0013701,0.098253,0,0.0146
-0.0026852,0.09891,0,0.0148
-0.0023564,0.097266,0,0.015
-0.0026852,0.099568,0,0.0152
-0.0036716,0.098581,0,0.0154
-0.0023564,0.097924,0,0.0156
-0.0036716,0.097595,0,0.0158
-0.003014,0.097595,0,0.016
-0.0033428,0.098253,0,0.0162
-0.0043292,0.096609,0,0.0164
-0.0043292,0.097266,0,0.0166
-0.0033428,0.097924,0,0.0168
-0.0043292,0.095622,0,0.017
-0.0036716,0.094965,0,0.0172
-0.004658,0.096937,0,0.0174
-0.0043292,0.095951,0,0.0176
-0.003014,0.094965,0,0.0178
-0.0033428,0.09628,0,0.018
-0.0033428,0.092992,0,0.0182
-0.0036716,0.095951,0,0.0184
-0.004658,0.095293,0,0.0186
-0.0036716,0.095293,0,0.0188
-0.0036716,0.093978,0,0.019
-0.0049867,0.095293,0,0.0192
-0.0040004,0.095293,0,0.0194
-0.0056443,0.093321,1,0.0196
-0.0059731,0.094965,1,0.0198
-0.0049867,0.09365,1,0.02
-0.0079458,0.092992,1,0.0202
-0.0069595,0.092992,1,0.0204
-0.0082746,0.092992,1,0.0206
-0.009261,0.092992,1,0.0208
-0.0086034,0.092334,1,0.021
-0.0095898,0.092663,1,0.0212
-0.010247,0.092663,1,0.0214
-0.010905,0.092334,1,0.0216
-0.010247,0.09069,1,0.0218
-0.010576,0.091019,1,0.022
-0.010905,0.091677,1,0.0222
-0.012549,0.090033,1,0.0224
-0.011891,0.091019,1,0.0226
-0.013206,0.090033,1,0.0228
-0.012878,0.092006,1,0.023
-0.01222,0.092334,1,0.0232
-0.012549,0.091677,1,0.0234
-0.012549,0.091019,1,0.0236
-0.011891,0.092663,1,0.0238
-0.012878,0.092006,1,0.024
-0.012549,0.090033,1,0.0242
-0.011891,0.090033,1,0.0244
-0.012878,0.090362,1,0.0246
-0.011562,0.091019,1,0.0248
-0.011562,0.090362,1,0.025
-0.010905,0.09069,1,0.0252
-0.010905,0.089704,2,0.0254
-0.012878,0.091348,2,0.0256
-0.011562,0.09069,2,0.0258
-0.011562,0.091348,2,0.026
-0.01222,0.090033,2,0.0262
-0.011234,0.09069,2,0.0264
-0.012549,0.093321,2,0.0266
-0.013206,0.093321,2,0.0268
-0.013206,0.091019,2,0.027
-0.014193,0.092334,2,0.0272
-0.014522,0.094965,2,0.0274
-0.015508,0.092334,2,0.0276
-0.017152,0.091348,2,0.0278
-0.016166,0.092006,2,0.028
-0.016823,0.092006,2,0.0282
-0.017481,0.092663,2,0.0284
-0.017481,0.092663,2,0.0286
-0.018138,0.091677,2,0.0288
-0.017809,0.092006,2,0.029
-0.018138,0.094307,3,0.0292
-0.020111,0.09069,3,0.0294
-0.018467,0.091677,3,0.0296
-0.018467,0.091677,3,0.0298
-0.019782,0.092663,3,0.03
-0.018138,0.09365,3,0.0302
-0.017809,0.092992,3,0.0304
-0.018467,0.093321,3,0.0306
-0.017481,0.092992,3,0.0308
-0.018138,0.092334,3,0.031
-0.017481,0.091677,3,0.0312
-0.016166,0.092334,3,0.0314
-0.017809,0.092992,3,0.0316
-0.016494,0.092992,3,0.0318
-0.016166,0.092992,4,0.032
-0.016166,0.09365,4,0.0322
-0.016823,0.09365,4,0.0324
-0.016823,0.094965,4,0.0326
-0.016494,0.092992,4,0.0328
-0.016166,0.092334,4,0.033
-0.017152,0.09365,4,0.0332
-0.015837,0.094307,4,0.0334
-0.016823,0.094307,4,0.0336
-0.017481,0.095293,4,0.0338
-0.016823,0.092663,4,0.034
-0.018467,0.094636,4,0.0342
-0.018467,0.095951,4,0.0344
-0.017809,0.09628,4,0.0346
-0.019782,0.095293,5,0.0348
-0.019453,0.096937,5,0.035
-0.019125,0.097266,5,0.0352
-0.019782,0.09628,5,0.0354
-0.019453,0.097595,5,0.0356
-0.02044,0.097595,5,0.0358
-0.019782,0.09891,5,0.036
-0.019782,0.098253,5,0.0362
-0.02044,0.098581,5,0.0364
-0.020111,0.099239,5,0.0366
-0.019453,0.099568,5,0.0368
-0.020111,0.097924,5,0.037
-0.019453,0.10023,5,0.0372
-0.019782,0.099568,5,0.0374
-0.020111,0.09891,5,0.0376
-0.018467,0.099568,5,0.0378
-0.018796,0.10154,5,0.038
-0.018796,0.10121,5,0.0382
-0.018467,0.10121,5,0.0384
-0.019125,0.10023,6,0.0386
-0.019782,0.10286,6,0.0388
-0.017809,0.10187,6,0.039
-0.019453,0.10253,6,0.0392
-0.018138,0.10318,6,0.0394
-0.018467,0.10581,6,0.0396
-0.019782,0.10286,6,0.0398
-0.019453,0.10516,6,0.04
-0.019453,0.1045,6,0.0402
-0.019453,0.1045,6,0.0404
-0.019453,0.10516,6,0.0406
-0.021097,0.10516,6,0.0408
-0.020111,0.10581,6,0.041
-0.020111,0.10384,6,0.0412
-0.021097,0.10549,6,0.0414
-0.02044,0.10549,6,0.0416
-0.021097,0.10581,6,0.0418
-0.021097,0.10549,6,0.042
-0.020769,0.10812,6,0.0422
-0.021426,0.10647,6,0.0424
-0.02044,0.10779,6,0.0426
-0.019782,0.10713,6,0.0428
-0.021426,0.1068,7,0.043
-0.019453,0.10844,7,0.0432
-0.020111,0.10779,7,0.0434
-0.019782,0.10976,7,0.0436
-0.018796,0.11108,7,0.0438
-0.018796,0.10976,7,0.044
-0.017481,0.10877,7,0.0442
-0.017152,0.10844,7,0.0444
-0.017809,0.1091,7,0.0446
-0.016166,0.1091,7,0.0448
-0.016494,0.1114,7,0.045
-0.015508,0.1114,7,0.0452
-0.014193,0.11042,7,0.0454
-0.01485,0.1114,7,0.0456
-0.014522,0.11108,7,0.0458
-0.013864,0.11009,7,0.046
-0.01485,0.11108,7,0.0462
-0.013864,0.11338,7,0.0464
-0.014193,0.11173,7,0.0466
-0.01485,0.11305,7,0.0468
-0.014193,0.11272,8,0.047
-0.014522,0.11403,8,0.0472
-0.013535,0.11436,8,0.0474
-0.013864,0.11371,8,0.0476
-0.01485,0.11436,8,0.0478
-0.013206,0.11502,8,0.048
-0.014522,0.11371,8,0.0482
-0.014522,0.11601,8,0.0484
-0.012878,0.11699,8,0.0486
-0.013535,0.11568,8,0.0488
-0.013535,0.11798,8,0.049
-0.013206,0.11601,8,0.0492
-0.014522,0.11732,8,0.0494
-0.01222,0.11897,8,0.0496
-0.01222,0.11436,8,0.0498
-0.013535,0.11864,8,0.05
-0.01222,0.11798,8,0.0502
-0.011562,0.11962,8,0.0504
-0.011234,0.11962,8,0.0506
-0.010576,0.12127,8,0.0508
-0.010905,0.12028,8,0.051
-0.0095898,0.12127,8,0.0512
-0.010576,0.12094,9,0.0514
-0.0099186,0.11929,9,0.0516
-0.010247,0.12127,9,0.0518
-0.0099186,0.12061,9,0.052
-0.010576,0.1216,9,0.0522
-0.0089322,0.12028,9,0.0524
-0.0099186,0.1216,9,0.0526
-0.010576,0.12028,9,0.0528
-0.009261,0.12127,9,0.053
-0.010905,0.11962,9,0.0532
-0.011234,0.12193,9,0.0534
-0.011891,0.12193,9,0.0536
-0.011891,0.1216,9,0.0538
-0.012878,0.1216,9,0.054
-0.013206,0.12127,9,0.0542
-0.013864,0.11995,9,0.0544
-0.013864,0.12094,9,0.0546
-0.015179,0.12061,9,0.0548
-0.015508,0.11962,9,0.055
-0.015837,0.11929,9,0.0552
-0.016823,0.12225,9,0.0554
-0.016166,0.12028,9,0.0556
-0.016494,0.11962,9,0.0558
-0.016823,0.12094,9,0.056
-0.016494,0.11897,9,0.0562
-0.017481,0.12028,9,0.0564
-0.017152,0.11962,9,0.0566
-0.016823,0.11897,10,0.0568
-0.017481,0.11831,10,0.057
-0.017809,0.11765,10,0.0572
-0.016823,0.11864,10,0.0574
-0.017809,0.11929,10,0.0576
-0.016823,0.11864,10,0.0578
-0.017481,0.11699,10,0.058
-0.016494,0.11864,10,0.0582
-0.017809,0.11666,10,0.0584
-0.017481,0.11699,10,0.0586
-0.016166,0.11699,10,0.0588
-0.016166,0.11897,10,0.059
